ID,artist,title,picture data,file info,jpg url
31411,PIERO DELLA FRANCESCA,polyptych of st anthony: st elizabeth saves a boy,"c. 1460, panel, 36 x 49 cm, galleria nazionale dell'umbria, perugia","1037*770, true color, 124 kb",https://www.wga.hu/art/p/piero/1/3anton10.jpg
31412,PIERO DELLA FRANCESCA,1. death of adam,"1452-66, fresco, 390 x 747 cm, san francesco, arezzo","1211*850, true color, 188 kb",https://www.wga.hu/art/p/piero/2/1/1adam01.jpg
31413,PIERO DELLA FRANCESCA,1. death of adam,"1452-66, fresco, 390 x 747 cm, san francesco, arezzo","1283*900, true color, 216 kb",https://www.wga.hu/art/p/piero/2/1/1adam02.jpg
31414,PIERO DELLA FRANCESCA,1. death of adam (detail),"1452-66, fresco, san francesco, arezzo","1000*1165, true color, 195 kb",https://www.wga.hu/art/p/piero/2/1/1adam03.jpg
31415,PIERO DELLA FRANCESCA,1. death of adam (detail),"1452-66, fresco, san francesco, arezzo","1012*900, true color, 156 kb",https://www.wga.hu/art/p/piero/2/1/1adam04.jpg
31416,PIERO DELLA FRANCESCA,1. death of adam (detail),"1452-66, fresco, san francesco, arezzo","900*1054, true color, 184 kb",https://www.wga.hu/art/p/piero/2/1/1adam05.jpg
31417,PIERO DELLA FRANCESCA,1. death of adam (detail),"1452-66, fresco, san francesco, arezzo","800*935, true color, 182 kb",https://www.wga.hu/art/p/piero/2/1/1adam06.jpg
31418,PIERO DELLA FRANCESCA,1. death of adam (detail),"1452-66, fresco, san francesco, arezzo","800*935, true color, 183 kb",https://www.wga.hu/art/p/piero/2/1/1adam07.jpg
31419,PIERO DELLA FRANCESCA,polyptych of st anthony: st anthony resurrects a child,"c. 1460, panel, 37 x 49 cm, galleria nazionale dell'umbria, perugia","1031*770, true color, 116 kb",https://www.wga.hu/art/p/piero/1/3anton08.jpg
31420,PIERO DELLA FRANCESCA,1. death of adam (detail),"1452-66, fresco, san francesco, arezzo","850*992, true color, 183 kb",https://www.wga.hu/art/p/piero/2/1/1adam08.jpg
31421,PIERO DELLA FRANCESCA,1. death of adam (detail),"1452-66, fresco, san francesco, arezzo","900*1049, true color, 185 kb",https://www.wga.hu/art/p/piero/2/1/1adam10.jpg
31422,PIERO DELLA FRANCESCA,1. death of adam (detail),"1452-66, fresco, san francesco, arezzo","900*1052, true color, 177 kb",https://www.wga.hu/art/p/piero/2/1/1adam11.jpg
31423,PIERO DELLA FRANCESCA,1. death of adam (detail),"1452-66, fresco, san francesco, arezzo","900*1051, true color, 171 kb",https://www.wga.hu/art/p/piero/2/1/1adam12.jpg
31424,PIERO DELLA FRANCESCA,1. death of adam (detail),"1452-66, fresco, san francesco, arezzo","900*1048, true color, 212 kb",https://www.wga.hu/art/p/piero/2/1/1adam13.jpg
31425,PIERO DELLA FRANCESCA,2. procession of the queen of sheba; meeting between the queen of sheba and king solomon,"1452-66, fresco, 336 x 747 cm, san francesco, arezzo","1600*725, true color, 225 kb",https://www.wga.hu/art/p/piero/2/2/2proce01.jpg
31426,PIERO DELLA FRANCESCA,2a. procession of the queen of sheba,"1452-66, fresco, san francesco, arezzo","1094*1000, true color, 214 kb",https://www.wga.hu/art/p/piero/2/2/2proce02.jpg
31427,PIERO DELLA FRANCESCA,2a. procession of the queen of sheba (detail),"1452-66, fresco, san francesco, arezzo","1000*1171, true color, 199 kb",https://www.wga.hu/art/p/piero/2/2/2proce03.jpg
31428,PIERO DELLA FRANCESCA,2a. procession of the queen of sheba (detail),"1452-66, fresco, san francesco, arezzo","1000*1221, true color, 201 kb",https://www.wga.hu/art/p/piero/2/2/2proce04.jpg
31429,PIERO DELLA FRANCESCA,2a. procession of the queen of sheba (detail),"1452-66, fresco, san francesco, arezzo","1403*800, true color, 191 kb",https://www.wga.hu/art/p/piero/2/2/2proce05.jpg
31430,PIERO DELLA FRANCESCA,1. death of adam (detail),"1452-66, fresco, san francesco, arezzo","900*1048, true color, 155 kb",https://www.wga.hu/art/p/piero/2/1/1adam09.jpg
31431,PIERO DELLA FRANCESCA,2a. procession of the queen of sheba (detail),"1452-66, fresco, san francesco, arezzo","1000*1154, true color, 204 kb",https://www.wga.hu/art/p/piero/2/2/2proce06.jpg
31432,PIERO DELLA FRANCESCA,polyptych of st anthony: st agatha,"c. 1460, panel, 21 x 39 cm, galleria nazionale dell'umbria, perugia","1375*558, true color, 99 kb",https://www.wga.hu/art/p/piero/1/3anton07.jpg
31433,PIERO DELLA FRANCESCA,polyptych of st anthony: the annunciation,"c. 1470, panel, 122 x 194 cm, galleria nazionale dell'umbria, perugia","1209*1000, true color, 152 kb",https://www.wga.hu/art/p/piero/1/3anton05.jpg
31434,PIERO DELLA FRANCESCA,polyptych of the misericordia,"1445-62, oil and tempera on panel, base 330 cm, height 273 cm, pinacoteca comunale, sansepolcro","1200*1064, true color, 172 kb",https://www.wga.hu/art/p/piero/1/1miser01.jpg
31435,PIERO DELLA FRANCESCA,polyptych of the misericordia: sts sebastian and john the baptist,"1445-62, oil and tempera on panel, 108 x 90 cm, pinacoteca comunale, sansepolcro","1000*1233, true color, 199 kb",https://www.wga.hu/art/p/piero/1/1miser02.jpg
31436,PIERO DELLA FRANCESCA,polyptych of the misericordia: sts andrew and bernardino,"1445-62, oil and tempera on panel, 108 x 90 cm, pinacoteca comunale, sansepolcro","1000*1235, true color, 218 kb",https://www.wga.hu/art/p/piero/1/1miser03.jpg
31437,PIERO DELLA FRANCESCA,polyptych of the misericordia: madonna of mercy,"1460-62, oil and tempera on panel, 134 x 91 cm, pinacoteca comunale, sansepolcro","900*1341, true color, 169 kb",https://www.wga.hu/art/p/piero/1/1miser04.jpg
31438,PIERO DELLA FRANCESCA,polyptych of the misericordia: crucifixion,"1445-62, oil and tempera on panel, 81 x 52 cm, pinacoteca comunale, sansepolcro","738*1100, true color, 120 kb",https://www.wga.hu/art/p/piero/1/1miser05.jpg
31439,PIERO DELLA FRANCESCA,polyptych of the misericordia: st benedict,"1445-62, oil and tempera on panel, 54 x 21 cm, pinacoteca comunale, sansepolcro","500*1242, true color, 106 kb",https://www.wga.hu/art/p/piero/1/1miser06.jpg
31440,PIERO DELLA FRANCESCA,polyptych of the misericordia: archangel gabriel,"1445-62, oil and tempera on panel, 55 x 21 cm, pinacoteca comunale, sansepolcro","520*1300, true color, 121 kb",https://www.wga.hu/art/p/piero/1/1miser07.jpg
31441,PIERO DELLA FRANCESCA,polyptych of the misericordia: virgin annunciate,"1445-62, oil and tempera on panel, 54 x 21 cm, pinacoteca comunale, sansepolcro","522*1300, true color, 133 kb",https://www.wga.hu/art/p/piero/1/1miser08.jpg
31442,PIERO DELLA FRANCESCA,polyptych of the misericordia: st francis,"1445-62, oil and tempera on panel, 55 x 21 cm, pinacoteca comunale, sansepolcro","500*1251, true color, 123 kb",https://www.wga.hu/art/p/piero/1/1miser09.jpg
31443,PIERO DELLA FRANCESCA,polyptych of st anthony: st clare,"c. 1460, panel, 21 x 38 cm, galleria nazionale dell'umbria, perugia","1364*558, true color, 106 kb",https://www.wga.hu/art/p/piero/1/3anton06.jpg
31444,PIERO DELLA FRANCESCA,polyptych of st augustine: st augustine,"c. 1465, tempera on panel, 132 x 57 cm, museu nacional de arte antiga, lisbon","702*1600, true color, 193 kb",https://www.wga.hu/art/p/piero/1/2august1.jpg
31445,PIERO DELLA FRANCESCA,7a. finding of the true cross (detail),"1452-66, fresco, san francesco, arezzo","800*939, true color, 181 kb",https://www.wga.hu/art/p/piero/2/7/7find09.jpg
31446,PIERO DELLA FRANCESCA,polyptych of st augustine: st nicholas of tolentino,"c. 1465, tempera on panel, 133 x 60 cm, museo poldi pezzoli, milan","693*1600, true color, 172 kb",https://www.wga.hu/art/p/piero/1/2august4.jpg
31447,PIERO DELLA FRANCESCA,polyptych of st augustine: st monica,"c. 1460, tempera on panel, 39 x 28 cm, frick collection, new york","861*1200, true color, 151 kb",https://www.wga.hu/art/p/piero/1/2august5.jpg
31448,PIERO DELLA FRANCESCA,polyptych of st augustine: crucifixion,"c. 1460, tempera on panel, 37 x 41 cm, frick collection, new york","933*800, true color, 156 kb",https://www.wga.hu/art/p/piero/1/2august6.jpg
31449,PIERO DELLA FRANCESCA,polyptych of st augustine: augustinian saint,"c. 1460, tempera on panel, 39 x 28 cm, frick collection, new york","863*1200, true color, 158 kb",https://www.wga.hu/art/p/piero/1/2august7.jpg
31450,PIERO DELLA FRANCESCA,polyptych of st anthony,"c. 1470, panel, 338 x 230 cm, galleria nazionale dell'umbria, perugia","934*1500, true color, 184 kb",https://www.wga.hu/art/p/piero/1/3anton01.jpg
31451,PIERO DELLA FRANCESCA,polyptych of st anthony: st anthony and st john the baptist,"c. 1460, panel, 124 x 62 cm, galleria nazionale dell'umbria, perugia","800*1438, true color, 196 kb",https://www.wga.hu/art/p/piero/1/3anton02.jpg
31452,PIERO DELLA FRANCESCA,polyptych of st anthony: madonna and child,"c. 1460, panel, 141 x 65 cm, galleria nazionale dell'umbria, perugia","800*1601, true color, 218 kb",https://www.wga.hu/art/p/piero/1/3anton03.jpg
31453,PIERO DELLA FRANCESCA,polyptych of st anthony: st francis and st elizabeth,"c. 1460, panel, 124 x 64 cm, galleria nazionale dell'umbria, perugia","800*1415, true color, 207 kb",https://www.wga.hu/art/p/piero/1/3anton04.jpg
31454,PIERO DELLA FRANCESCA,polyptych of st augustine: st michael,"c. 1470, tempera on panel, 133 x 60 cm, national gallery, london","708*1600, true color, 188 kb",https://www.wga.hu/art/p/piero/1/2august2.jpg
31455,PIERO DELLA FRANCESCA,2a. procession of the queen of sheba (detail),"1452-66, fresco, san francesco, arezzo","1000*1155, true color, 179 kb",https://www.wga.hu/art/p/piero/2/2/2proce07.jpg
31456,PIERO DELLA FRANCESCA,polyptych of the misericordia: deposition,"1445-62, oil and tempera on panel, 23 x 70 cm, pinacoteca comunale, sansepolcro","2109*600, true color, 211 kb",https://www.wga.hu/art/p/piero/1/1miser10.jpg
31457,PIERO DELLA FRANCESCA,2a. procession of the queen of sheba (detail),"1452-66, fresco, san francesco, arezzo","900*1051, true color, 181 kb",https://www.wga.hu/art/p/piero/2/2/2proce09.jpg
31458,PIERO DELLA FRANCESCA,5. constantine's victory over maxentius (detail),"1452-66, fresco, san francesco, arezzo","800*951, true color, 164 kb",https://www.wga.hu/art/p/piero/2/5/5maxen07.jpg
31459,PIERO DELLA FRANCESCA,5. constantine's victory over maxentius (detail),"1452-66, fresco, san francesco, arezzo","800*944, true color, 113 kb",https://www.wga.hu/art/p/piero/2/5/5maxen08.jpg
31460,PIERO DELLA FRANCESCA,5. constantine's victory over maxentius (detail),"1452-66, fresco, san francesco, arezzo","1106*1000, true color, 192 kb",https://www.wga.hu/art/p/piero/2/5/5maxen09.jpg
31461,PIERO DELLA FRANCESCA,5. constantine's victory over maxentius (detail),"1452-66, fresco, san francesco, arezzo","1300*948, true color, 205 kb",https://www.wga.hu/art/p/piero/2/5/5maxen10.jpg
31462,PIERO DELLA FRANCESCA,5. constantine's victory over maxentius (detail),"1452-66, fresco, san francesco, arezzo","943*1100, true color, 226 kb",https://www.wga.hu/art/p/piero/2/5/5maxen11.jpg
31463,PIERO DELLA FRANCESCA,5. constantine's victory over maxentius (detail),"1452-66, fresco, san francesco, arezzo","900*1048, true color, 194 kb",https://www.wga.hu/art/p/piero/2/5/5maxen12.jpg
31464,PIERO DELLA FRANCESCA,5. constantine's victory over maxentius (detail),"1452-66, fresco, san francesco, arezzo","800*943, true color, 171 kb",https://www.wga.hu/art/p/piero/2/5/5maxen13.jpg
31465,PIERO DELLA FRANCESCA,5. constantine's victory over maxentius (detail),"1452-66, fresco, san francesco, arezzo","800*927, true color, 169 kb",https://www.wga.hu/art/p/piero/2/5/5maxen14.jpg
31466,PIERO DELLA FRANCESCA,6. torture of the jew (detail),"1452-66, fresco, san francesco, arezzo","941*1100, true color, 182 kb",https://www.wga.hu/art/p/piero/2/6/6tortur2.jpg
31467,PIERO DELLA FRANCESCA,5. constantine's victory over maxentius (detail),"1452-66, fresco, san francesco, arezzo","1300*952, true color, 209 kb",https://www.wga.hu/art/p/piero/2/5/5maxen06.jpg
31468,PIERO DELLA FRANCESCA,6. torture of the jew (detail),"1452-66, fresco, san francesco, arezzo","1000*1163, true color, 192 kb",https://www.wga.hu/art/p/piero/2/6/6tortur3.jpg
31469,PIERO DELLA FRANCESCA,6. torture of the jew (detail),"1452-66, fresco, san francesco, arezzo","800*936, true color, 178 kb",https://www.wga.hu/art/p/piero/2/6/6tortur5.jpg
31470,PIERO DELLA FRANCESCA,7. finding and recognition of the true cross,"1452-66, fresco, 356 x 747 cm, san francesco, arezzo","1600*729, true color, 231 kb",https://www.wga.hu/art/p/piero/2/7/7find01.jpg
